Slot,func_777_b,*,*,getStack,"Helper fnct to get the stack in the slot."
Slot,func_776_b,*,*,putStack,"Helper fnct to put a stack in the slot."
RenderManager,func_854_a,*,*,renderEntity,"Will render the specified entity at the specified partial tick time. Args: entity, partialTickTime"
World,func_671_a,*,*,calculateSkylightSubtracted,"Returns the amount of skylight subtracted for the current time"
World,func_674_a,*,*,entityJoinedWorld,"Called when an entity is spawned in the world. This includes players."
World,func_677_m,*,*,randomDisplayUpdates,"Randomly will call the random display update on a 1000 blocks within 16 units of the specified position. Args: x, y, z"
World,func_641_a,*,*,getSavedLightValue,"Returns saved light value without taking into account the time of day.  Either looks in the sky light map or block light map based on the enumSkyBlock arg."
World,func_640_a,*,*,checkChunksExist,"Checks between a min and max all the chunks inbetween actually exist. Args: minX, minY, minZ, maxX, maxY, maxZ"
WorldGenDungeons,func_530_a,*,*,pickCheckLootItem,"Picks potentially a random item to add to a dungeon chest."
World,func_642_a,*,*,rayTraceBlocks_do,"*"
SoundPool,func_1118_a,*,*,getRandomSoundFromSoundPool,"gets a random sound from the specified (by name, can be sound/newsound/streaming/music/newmusic) sound pool."
PositionTexureVertex,func_1115_a,*,*,setTexturePosition,"*"
MathHelper,func_1114_b,*,*,cos,"cos looked up in the sin table with the appropriate offset"
SoundPool,func_1117_a,*,*,addSound,"Adds a sound to this sound pool."
SoundPool,func_1116_a,*,*,getRandomSound,"Gets a random SoundPoolEntry."
MathHelper,func_1111_a,*,*,bucketInt,"Buckets an integer with specifed bucket sizes.  Args: i, bucketSize"
MathHelper,func_1110_d,*,*,floor_float,"Returns the greatest integer less than or equal to the float argument"
MathHelper,func_1113_c,*,*,sqrt_float,"*"
MathHelper,func_1112_e,*,*,abs,"*"
EntityPlayer,func_20060_w,*,*,dropCurrentItem,"drops the current item"
World,func_645_a,*,*,rayTraceBlocks,"*"
EmptyChunk,func_1007_c,*,*,canBlockSeeTheSky,"Returns whether is not a block above this one blocking sight to the sky (done via checking against the heightmap)"
EmptyChunk,func_1006_f,*,*,setChunkModified,"Sets the isModified flag for this Chunk"
EmptyChunk,func_1005_a,*,*,setChunkBlockTileEntity,"Sets the TileEntity for a given block in this chunk"
EnumOptions,func_20136_a,*,*,getEnumFloat,"*"
BlockPortal,func_4032_a_,*,*,tryToCreatePortal,"Checks to see if this location is valid to create a portal and will return True if it does. Args: world, x, y, z"
EmptyChunk,func_1021_b,*,*,getBlockMetadata,"Return the metadata corresponding to the given coordinates inside a chunk."
EmptyChunk,func_1023_e,*,*,removeChunkBlockTileEntity,"Removes the TileEntity for a given block in this chunk"
EmptyChunk,func_1022_a,*,*,setBlockID,"Sets a blockID for a position in the chunk. Args: x, y, z, blockID"
EmptyChunk,func_1025_a,*,*,getSavedLightValue,"Gets the amount of light saved in this block (doesn't adjust for daylight)"
CraftingInventoryCB,func_20115_a,*,*,putStacksInSlots,"places itemstacks in first x slots, x being aitemstack.lenght"
EntityPlayerSP,func_4052_a,*,*,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
CraftingInventoryCB,func_20117_a,*,*,addSlot,""
EntityGhast,func_4050_a,*,*,isCourseTraversable,"True if the ghast has an unobstructed line of travel to the waypoint."
World,func_605_c,*,*,isBoundingBoxBurning,"Returns whether or not the given bounding box is on fire or not"
World,func_607_d,*,*,setEntityDead,"Not sure what this does 100%, but from the calling methods this method should be called like this."
TileEntityDispenser,func_469_c,*,*,getSizeInventory,"Returns the number of slots in the inventory."
TileEntityDispenser,func_468_c,*,*,getStackInSlot,"Returns the stack in slot i"
EntityLiving,func_354_B,*,*,isEntityAlive,"Checks whether target entity is alive."
EntityPlayerSP,func_461_a,*,*,sendChatMessage,"Sends a chat message from the player. Args: chatMessage"
EntityPlayerSP,func_460_a,*,*,handleKeyPress,"Gives the player a chance to handle key presses. Args: keyPressed, keyState"
EntityPlayer,func_463_a,*,*,attackTargetEntityWithCurrentItem,"Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity"
ChunkCache,func_603_b,*,*,getBlockTileEntity,"Returns the TileEntity associated with a given block in X,Y,Z coordinates, or null if no TileEntity exists"
ChunkCache,func_602_e,*,*,getBlockMetadata,"Returns the block metadata at coords x,y,z"
ModelBoat,func_864_b,*,*,render,"Sets the models various rotation angles then renders the model."
World,func_643_a,*,*,setBlockAndMetadata,"Sets the block ID and metadata of a block in global coordinates"
BlockLeaves,func_310_a,*,*,setGraphicsLevel,"Pass true to draw this block using fancy graphics, or false for fast graphics."
BlockJukeBox,func_317_e,*,*,ejectRecord,"Ejects the current record inside of the jukebox"
World,func_644_f,*,*,calculateInitialSkylight,"Called on construction of the World class to setup the initial skylight values"
BlockSand,func_315_h,*,*,tryToFall,"If there is space to fall below will start this block falling"
World,func_649_g,*,*,tick,"Runs a single tick for the world"
World,func_648_a,*,*,setWorldTime,"Sets the world time."
BlockPressurePlate,func_318_h,*,*,setStateIfMobInteractsWithPlate,"Checks if there are mobs on the plate. If a mob is on the plate and it is off, it turns it on, and vice versa."
MapGenCaves,func_869_a,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
Vec3D,func_1249_b,*,*,rotateAroundY,"Rotates the vector around the y axis by the specified angle."
Vec3D,func_1248_b,*,*,createVector,"Static method to create a new vector in the vector list and return it."
MovementInputFromOptions,func_798_a,*,*,resetKeyState,"Resets all the key states to not pressed."
RenderBlocks,func_1241_b,*,*,renderBlockTorch,"Renders a torch block at the given coordinates"
RenderBlocks,func_1240_m,*,*,renderBlockFence,"Renders a fence block at the given coordinates"
RenderBlocks,func_1243_a,*,*,renderBlockFallingSand,"*"
RenderBlocks,func_1242_e,*,*,renderBlockRedstoneWire,"Renders a redstone wire block at the given coordinates"
RenderBlocks,func_1244_a,*,*,renderBottomFace,"Renders the given texture to the bottom face of the block. Args: block, x, y, z, texture"
Vec3D,func_1247_a,*,*,getIntermediateWithXValue,"Returns a new vector with x value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
Vec3D,func_1246_b,*,*,crossProduct,"Returns a new vector with the result of this vector x the specified vector."
BlockCrops,func_269_b,*,*,canThisPlantGrowOnThisBlockID,"Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID"
BlockLever,func_267_h,*,*,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true."
BlockFire,func_266_a,*,*,tryToCatchBlockOnFire,"Rolls a random number to see if the block coordinates specified will catch fire. Will catch fire if random.nextInt(fireRange)<abilityToCatchFire Args: world, x, y, z, fireRange, random"
BlockFire,func_265_g,*,*,getChanceToEncourageFire,"Retrieves a specified block's chance to encourage their neighbors to burn and if the number is greater than the current number passed in it will return its number instead of the passed in one.  Args: world, x, y, z, curChanceToEncourageFire"
BlockFire,func_264_a,*,*,setBurnRate,"Sets the burn rate for a block. The larger abilityToCatchFire the more easily it will catch on fire Args: blockID, unknown1, abilityToCatchFire"
BlockFire,func_262_i,*,*,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
BlockPortal,func_260_c,*,*,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
RegionFileCache,func_22194_c,*,*,getChunkInputStream,"Returns an input stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
RegionFileCache,func_22190_d,*,*,getChunkOutputStream,"Returns an output stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
GuiMainMenu,func_592_j,*,*,getRand,"Returns the random number generator."
MathHelper,func_22282_a,*,*,stringNullOrLengthZero,"Tests if a string is null or of length zero"
WorldInfo,func_22287_a,*,*,setWorldName,"*"
WorldInfo,func_22289_d,*,*,setSaveVersion,"Sets the save version of the world"
WorldInfo,func_22288_b,*,*,getRandomSeed,"Returns the seed of current world."
ImageBuffer,func_883_a,*,*,parseUserSkin,"*"
MaterialLogic,func_881_b,*,*,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
MaterialLogic,func_880_c,*,*,getIsSolid,"Returns if this material is considered solid or not"
DataWatcher,func_21127_a,*,*,writeWatchableObjects,"*"
DataWatcher,func_21126_a,*,*,updateWatchedObjectsFromList,"*"
DataWatcher,func_21125_a,*,*,writeObjectsInListToStream,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
EntityWaterMob,func_352_a,*,*,writeEntityToNBT,"(abstract) Protected helper method to write subclass entity data to NBT."
SaveHandler,func_22152_a,*,*,saveWorldInfo,"Saves the passed in world info."
EntityPlayer,func_20058_b,*,*,onItemStackChanged,"*"
MathHelper,func_1108_b,*,*,floor_double,"Returns the greatest integer less than or equal to the double argument"
MathHelper,func_1109_a,*,*,sqrt_double,"*"
MathHelper,func_1106_a,*,*,sin,"sin looked up in a table"
MathHelper,func_1107_a,*,*,abs_max,"Maximum of the absolute value of two numbers."
CraftingInventoryPlayerCB,func_1104_a,*,*,onCraftGuiClosed,"Callback for when the crafting gui is closed."
ItemStack,func_1102_e,*,*,copy,"Returns a new stack with the same properties."
CraftingInventoryPlayerCB,func_1103_a,*,*,onCraftMatrixChanged,"Callback for when the crafting matrix is changed."
ItemStack,func_1100_b,*,*,useItemOnEntity,"Uses the stack on the entity."
ItemStack,func_1101_b,*,*,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
TileEntityRenderer,func_1032_a,*,*,renderTileEntityAt,"Render this TileEntity at a given set of coordinates"
TileEntityRenderer,func_1031_b,*,*,getSpecialRendererForEntity,"Returns the TileEntitySpecialRenderer used to render this TileEntity instance, or null if it has no special renderer"
Path,func_1036_b,*,*,dequeue,"Returns and removes the first point in the path"
Path,func_1037_b,*,*,sortForward,"Sorts a point to the right"
Path,func_1034_a,*,*,addPoint,"Adds a point to the path"
Path,func_1035_a,*,*,changeDistance,"Changes the provided point's distance to target"
EntityPigZombie,func_4049_h,*,*,becomeAngryAt,"Causes this PigZombie to become angry at the supplied Entity (which will be a player)."
Path,func_1038_a,*,*,clearPath,"Clears the path"
Path,func_1039_c,*,*,isPathEmpty,"Returns true if this path contains no points"
CraftingInventoryFurnaceCB,func_20120_b,*,*,isUsableByPlayer,""
GameSettings,func_6519_a,*,*,loadOptions,"Loads the options from the options file. It appears that this has replaced the previous 'loadOptions'"
World,func_659_b,*,*,getEntitiesWithinAABBExcludingEntity,"Will get all entities within the specified AABB excluding the one passed into it. Args: entityToExclude, aabb"
EntityGhast,func_418_b_,*,*,updatePlayerActionState,"*"
BlockPortal,func_236_b,*,*,onEntityCollidedWithBlock,"Triggered whenever an entity collides with this block (enters into the block). Args: world, x, y, z, entity"
EntityLiving,func_415_z,*,*,spawnExplosionParticle,"Spawns an explosion particle around the Entity's location"
EntityLiving,func_416_a,*,*,rayTrace,"Performs a ray trace for the distance specified and using the partial tick time. Args: distance, partialTickTime"
GuiDispenser,func_589_a,*,*,drawGuiContainerBackgroundLayer,"Draw the background layer for the GuiContainer (everything behind the items)"
World,func_634_a,*,*,setBlock,"Sets the block to the specified blockID at the block coordinates Args x, y, z, blockID"
EntityPlayerSP,func_21092_a,*,*,displayGUIDispenser,"Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser"
Packet,func_324_b,*,*,readPacket,"Read a packet, prefixed by its ID, from the data stream."
Packet,func_325_a,*,*,getNewPacket,"Returns a new instance of the specified Packet class."
World,func_630_d,*,*,blockExists,"Returns whether a block exists at world coordinates x, y, z"
Packet7,func_323_a,*,*,processPacket,"Passes this Packet on to the NetHandler for processing."
TileEntityNote,func_21094_a,*,*,triggerNote,"plays the stored note"
TileEntityMobSpawner,func_21099_a,*,*,getMobID,"*"
TileEntityMobSpawner,func_21098_a,*,*,setMobID,"*"
World,func_639_a,*,*,saveWorld,"Saves the data for this World.  If passed true, then only save up to 2 chunks, otherwise, save all chunks."
Packet,func_328_a,*,*,writePacket,"Writes a packet, prefixed by its ID, to the data stream."
Packet7,func_329_a,*,*,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
Vec3D,func_1258_a,*,*,rotateAroundX,"Rotates the vector around the x axis by the specified angle."
Vec3D,func_1259_a,*,*,initialize,"Initializes the next empty vector slot in the list to 0."
Vec3D,func_1252_b,*,*,normalize,"Normalizes the vector to a length of 1 (except if it is the zero vector)"
Vec3D,func_1253_c,*,*,lengthVector,"Returns the length of the vector."
Vec3D,func_1250_b,*,*,getIntermediateWithYValue,"Returns a new vector with y value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
Vec3D,func_1251_c,*,*,distanceTo,"Euclidean distance between this and the specified vector, returned as double."
Vec3D,func_1256_c,*,*,getIntermediateWithZValue,"Returns a new vector with z value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
Vec3D,func_1257_c,*,*,addVector,"Adds the specified x,y,z vector components to this vector and returns the resulting vector. Does not change this vector."
Vec3D,func_1254_e,*,*,setComponents,"Sets the x,y,z components of the vector as specified."
Vec3D,func_1255_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the vector of x,y,z components passed in."
BlockTNT,func_252_b,*,*,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
Block,func_253_b,*,*,setTickOnLoad,"Sets whether this block type will tick on loading the block or not"
Block,func_251_c,*,*,isVecInsideXYBounds,"Checks if a vector is within the X and Y bounds of the block."
Block,func_256_d,*,*,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
BlockLeaves,func_254_a,*,*,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
BlockDoor,func_255_a,*,*,collisionRayTrace,"Ray traces through the blocks collision from start vector to end vector returning a ray trace hit. Args: world, x, y, z, startVec, endVec"
BlockLadder,func_258_d,*,*,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
BlockStairs,func_259_b_,*,*,dropBlockAsItem,"Drops the specified block items"
NBTTagCompound,func_748_a,*,*,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
NBTTagList,func_740_c,*,*,tagCount,"Returns the number of tags in the list."
NBTTagList,func_741_a,*,*,tagAt,"Retrieves the tag at the specified index from the list."
NBTTagList,func_742_a,*,*,setTag,"Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag."
NBTTagCompound,func_743_k,*,*,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
NBTTagCompound,func_744_a,*,*,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
NBTTagCompound,func_745_d,*,*,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_746_c,*,*,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_747_a,*,*,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
NetworkManager,func_974_a,*,*,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
RenderLiving,func_22013_a,*,*,setStringOpacity,"used to set the opacity for player names if sneaking"
RenderPlayer,func_22014_a,*,*,passSpecialRender,"Passes the specialRender and renders it"
RenderPlayer,func_22015_a,*,*,renderName,"Used to render a player's name above their head"
Block,func_244_a,*,*,isVecInsideYZBounds,"Checks if a vector is within the Y and Z bounds of the block."
BlockPortal,func_247_b,*,*,randomDisplayTick,"A randomly called display update to be able to add particles or other items for display"
EntityRenderer,func_21151_b,*,*,resetZoom,""
BlockFluids,func_241_c,*,*,getBlockBrightness,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
RecipesDyes,func_21157_a,*,*,addRecipes,"Adds the dye recipes to the CraftingManager."
BlockPressurePlate,func_243_a,*,*,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
BlockPortal,func_242_c,*,*,renderAsNormalBlock,"If this block doesn't render as an ordinary block it will return False (examples: signs, buttons, stairs, etc)"
WatchableObject,func_21158_b,*,*,getObject,"*"
BlockLeaves,func_6360_i,*,*,removeLeaves,"*"
NBTTagCompound,func_759_j,*,*,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
NBTTagCompound,func_758_a,*,*,setInteger,"Stores a new NBTTagInt with the given integer value into the map with the given string key."
NBTTagCompound,func_753_l,*,*,getTagList,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
NBTTagCompound,func_752_g,*,*,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
Pathfinder,func_1133_b,*,*,findPathOptions,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
Pathfinder,func_1132_a,*,*,getVerticalOffset,"Given an x y z, returns a vertical offset needed to search to find a block to stand on"
Pathfinder,func_1131_a,*,*,createEntityPathTo,"Creates a path from an entity to a specified location within a minimum distance"
Pathfinder,func_1130_a,*,*,createEntityPathTo,"Internal implementation of creating a path from an entity to a point"
Pathfinder,func_1137_a,*,*,createEntityPathTo,"Creates a path from one entity to another within a minimum distance"
Pathfinder,func_1136_a,*,*,openPoint,"Returns a mapped point or creates and adds one"
Pathfinder,func_1135_a,*,*,getSafePoint,"Returns a point that the entity can safely move to"
EntityPlayer,func_20046_s,*,*,updateCloak,"*"
GuiConnecting,func_583_b,*,*,getNetClientHandler,"Gets the NetClientHandler."
EntityFireball,func_4035_j_,*,*,getCollisionBorderSize,"*"
EntityLiving,func_4034_G,*,*,kill,"sets the dead flag. Used when you fall off the bottom of the world."
EntityLiving,func_4037_H,*,*,getLookVec,"returns a (normalized) vector of where this entity is looking"
EmptyChunk,func_1004_a,*,*,setChunkData,"sets the data for the chunk"
EmptyChunk,func_1002_d,*,*,getChunkBlockTileEntity,"Gets the TileEntity for a given block in this chunk"
EnumOptions,func_20135_c,*,*,returnEnumOrdinal,"*"
EmptyChunk,func_1000_a,*,*,addEntity,"Adds an entity to the chunk. Args: entity"
EnumOptions,func_20138_d,*,*,getEnumString,"*"
EntityPlayerSP,func_4039_q,*,*,setInPortal,"Called by portal blocks when an entity is within it."
Entity,func_4038_J,*,*,setOnFireFromLava,"Called whenever the entity is walking inside of lava."
EmptyChunk,func_1009_b,*,*,setBlockMetadata,"Set the metadata of a block in the chunk"
EmptyChunk,func_1008_a,*,*,getBlockID,"Return the ID of a block in the chunk."
AxisAlignedBB,func_4149_a,*,*,clearBoundingBoxPool,"Sets the number of bounding boxes in use from the pool to 0 so they will be reused"
ScreenShotHelper,func_4148_a,*,*,saveScreenshot,"Takes a screenshot and saves it to the screenshots directory. Returns the filename of the screenshot."
RenderGlobal,func_4141_b,*,*,renderClouds,""
EntityRenderer,func_4140_a,*,*,setupFog,"Sets up the fog to be rendered. If the arg passed in is -1 the fog starts at 0 and goes to 80% of far plane distance and is used for sky rendering."
RenderGlobal,func_4142_a,*,*,renderSky,"Renders the sky with the partial tick time. Args: partialTickTime"
TileEntityRenderer,func_4144_a,*,*,getSpecialRendererForClass,"Returns the TileEntitySpecialRenderer used to render this TileEntity class, or null if it has no special renderer"
ColorizerGrass,func_4147_a,*,*,getGrassColor,"Gets grass color from temperature and humidity. Args: temperature, humidity"
ColorizerFoliage,func_4146_a,*,*,getFoliageColor,"Gets foliage color from temperature and humidity. Args: temperature, humidity"
CraftingInventoryCB,func_20119_a,*,*,putStackInSlot,"args: slotID, itemStack to put in slot"
EntityTNTPrimed,func_409_i,*,*,explode,"*"
CraftingInventoryCB,func_20118_a,*,*,getSlot,"gets the nth slot"
EntityNoteFX,func_406_a,*,*,renderParticle,"*"
EntityPickupFX,func_404_c,*,*,getFXLayer,"*"
Entity,func_403_b,*,*,isOffsetPositionInLiquid,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
EntitySpider,func_402_h,*,*,getMountedYOffset,"Returns the Y offset from the entity's position for any entity riding this one."
EntityFireball,func_401_c_,*,*,canBeCollidedWith,"Returns true if other Entities should be prevented from moving through this Entity."
EntityLiving,func_400_c,*,*,fall,"Called when the mob is falling. Calculates and applies fall damage."
World,func_625_o,*,*,isBlockIndirectlyGettingPowered,"Used to see if one of the blocks next to you or your block is getting power from a neighboring block. Used by items like TNT or Doors so they don't have redstone going straight into them.  Args: x, y, z"
World,func_624_b,*,*,isDaytime,"Checks whether its daytime by seeing if the light subtracted from the skylight is less than 4"
World,func_623_a,*,*,playSoundAtEntity,"Plays a sound at the entity's position. Args: entity, sound, unknown1, unknown2"
World,func_621_b,*,*,countEntities,"Counts how many entities of an entity class exist in the world. Args: entityClass"
World,func_620_h,*,*,chunkExists,"Returns whether a chunk exists at chunk coordinates x, y"
TileEntityRenderer,func_1028_a,*,*,hasSpecialRenderer,"Returns true if this TileEntity instance has a TileEntitySpecialRenderer associated with it, false otherwise."
CanvasIsomPreview,func_1269_e,*,*,getOs,"*"
CanvasIsomPreview,func_1268_a,*,*,drawScreen,"Draws the ISO image."
CanvasIsomPreview,func_1267_a,*,*,getImageBuffer,"*"
CanvasIsomPreview,func_1266_a,*,*,setTimeOfDay,"Sets the time of day."
CanvasIsomPreview,func_1265_d,*,*,showNextBuffer,"Flips to the next frame, after this method has been called once"
CanvasIsomPreview,func_1264_a,*,*,getAppDir,"Gets the app directory for the specified application."
CanvasIsomPreview,func_1263_a,*,*,getMinecraftDir,"Gets the minecraft directory."
Vec3D,func_1262_a,*,*,subtract,"Returns a new vector with the result of the specified vector minus this."
Vec3D,func_1261_d,*,*,squareDistanceTo,"The square of the Euclidean distance between this and the specified vector."
Vec3D,func_1260_a,*,*,createVectorHelper,"Static method for creating a new Vec3D given the three x,y,z values. This is only called from the other static method which creates and places it in the list."
IChunkProvider,func_533_b,*,*,provideChunk,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
WorldGenDungeons,func_531_b,*,*,pickMobSpawner,"Randomly decides which spawner to use in a dungeon"
BlockLadder,func_246_f,*,*,getSelectedBoundingBoxFromPool,"Returns the bounding box of the wired rectangular prism to render."
IChunkProvider,func_537_a,*,*,chunkExists,"Checks to see if a chunk exists at x, y"
IChunkProvider,func_535_a,*,*,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
IChunkProvider,func_534_a,*,*,populate,"Populates chunk with ores etc etc"
Block,func_249_b,*,*,isVecInsideXZBounds,"Checks if a vector is within the X and Z bounds of the block."
SaveConverterMcRegion,func_22171_a,*,*,convertMapFormat,"Converts the specified map to the new map format. Args: worldName, loadingScreen"
SaveConverterMcRegion,func_22175_a,*,*,isOldMapFormat,"Checks if the save directory uses the old map format"
SaveConverterMcRegion,func_22174_a,*,*,getSaveLoader,"Returns back a loader for the specified save directory"
NBTTagCompound,func_751_b,*,*,hasKey,"Returns whether the given string has been previously stored as a key in the map."
NBTTagCompound,func_750_a,*,*,setLong,"Stores a new NBTTagLong with the given long value into the map with the given string key."
NBTTagCompound,func_757_h,*,*,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_756_e,*,*,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_755_i,*,*,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
NBTTagCompound,func_754_a,*,*,setString,"Stores a new NBTTagString with the given string value into the map with the given string key."
WatchableObject,func_21159_c,*,*,getObjectType,"*"
SoundManager,func_339_d,*,*,tryToSetLibraryAndCodecs,"Tries to add the paulscode library and the relevant codecs. If it fails, the volumes (sound and music) will be set to zero in the options file."
SoundManager,func_331_a,*,*,playStreaming,""
SoundManager,func_330_b,*,*,closeMinecraft,"Called when Minecraft is closing down."
SoundManager,func_335_a,*,*,onSoundOptionsChanged,"Called when one of the sound level options has changed."
SoundManager,func_336_b,*,*,playSound,"Plays a sound. Args: soundName, x, y, z, volume, pitch"
*,*,NetServerHandler,func_18_a,handleFlying,"*"
*,*,RecipesFood,func_20177_a,addRecipes,"Adds food recipes to the CraftingManager."
*,*,RecipesArmor,func_20172_a,addRecipes,"Adds the armor recipes to the CraftingManager."
*,*,InventoryPlayer,func_20072_i,getItemStack,"*"
*,*,InventoryPlayer,func_20073_b,setItemStack,"*"
*,*,TileEntity,func_20070_f,getDescriptionPacket,"Overriden in a sign to provide the text"
*,*,RecipesCrafting,func_20115_a,addRecipes,"Adds crafting recipes to the CraftingManager"
*,*,TileEntityDispenser,func_82_a,getStackInSlot,"Returns the stack in slot i"
*,*,IChunkProvider,func_363_b,provideChunk,"*"
*,*,MobSpawnerBase,func_4084_a,generateBiomeLookup,"*"
*,*,MobSpawnerBase,func_4085_a,getBiomeFromLookup,"*"
*,*,Slot,func_20089_b,putStack,"Helper method to put a stack in the slot."
*,*,WorldProviderHell,func_4087_c,getChunkProvider,"Returns the chunk provider back for the world provider"
*,*,MobSpawnerBase,func_4081_a,getEntitiesForType,"*"
*,*,MobSpawnerBase,func_4082_a,setBiomeName,"*"
*,*,MobSpawnerBase,func_4083_b,doesNothingForMobSpawnerBase,"At the moment (beta 1.2_02) this doesn't seem to do anything"
*,*,WorldProviderHell,func_4088_b,generateLightBrightnessTable,"Creates the light to brightness table"
*,*,WorldProviderHell,func_4089_a,calculateCelestialAngle,"*"
*,*,NBTBase,func_380_a,writeTag,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
*,*,NetServerHandler,func_22001_a,handleMovementTypePacket,"see changeMovementType method"
*,*,ChunkCoordIntPair,func_22006_a,chunkXZ2Int,"converts a chunk coordinate pair to an integer (suitable for hashing)"
*,*,IChunkLoader,func_4104_b,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
*,*,ItemBlock,func_20106_a,getItemName,"*"
*,*,WorldChunkManagerHell,func_4064_a,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
*,*,EntityPlayerMP,func_22064_l_,resetHeight,"sets the players height back to normal after doing things like sleeping and dieing"
*,*,TileEntityFurnace,func_189_f,smeltItem,"Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack"
*,*,TileEntityDispenser,func_202_d,getInventoryStackLimit,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended. *Isn't this more of a set than a get?*"
*,*,InventoryPlayer,func_200_a,writeToNBT,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
*,*,BlockTNT,func_251_a,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
*,*,EntityTrackerEntry,func_9219_b,removeTrackedPlayerSymmetric,"Remove a tracked player from our list and tell the tracked player to destroy us from their world."
*,*,ItemStack,func_9217_a,hitEntity,"*"
*,*,PlayerManager,func_9214_a,addPlayer,"Adds an EntityPlayerMP to the PlayerManager."
*,*,TileEntityDispenser,func_206_a,setInventorySlotContents,"Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections)."
*,*,PlayerManager,func_9213_b,removePlayer,"Removes an EntityPlayerMP from the PlayerManager."
*,*,EntityPlayer,func_172_B,getCurrentEquippedItem,"Returns the currently being used item by the player."
*,*,EntityPlayerMP,func_170_a,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
*,*,EntityArrow,func_177_a,setArrowHeading,"Uses the provided coordinates as a heading and determines the velocity from it with the set force and random variance. Args: x, y, z, force, forceVariation"
*,*,World,func_495_h,getBlockLightValue,"Gets the light value of a block location"
*,*,EntityTNTPrimed,func_178_b,explode,"*"
